Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Region
EMP2629,43,Prefer not to say,Designer,Finance,13,Remote,Africa
EMP2630,56,Female,Project Manager,IT,5,Onsite,North America
EMP2631,50,Prefer not to say,Designer,Finance,7,Remote,Asia
EMP2632,47,Non-binary,Project Manager,Healthcare,24,Hybrid,Europe
EMP2633,47,Prefer not to say,Marketing,Consulting,26,Remote,Europe
EMP2634,53,Female,Project Manager,Consulting,2,Hybrid,Asia
EMP2635,47,Female,Sales,Healthcare,8,Hybrid,Asia
EMP2636,45,Non-binary,Marketing,Consulting,21,Remote,South America
EMP2637,24,Non-binary,HR,Retail,18,Hybrid,North America
EMP2638,44,Prefer not to say,Sales,Retail,19,Hybrid,South America
EMP2639,55,Male,Data Scientist,Finance,31,Hybrid,Asia
EMP2640,25,Non-binary,Marketing,Education,29,Onsite,Oceania
EMP2641,30,Non-binary,Designer,Manufacturing,25,Remote,Africa
EMP2642,35,Female,Sales,Education,29,Onsite,North America
EMP2643,50,Male,Marketing,Consulting,20,Onsite,Europe
EMP2644,27,Female,HR,Healthcare,8,Hybrid,North America
EMP2645,34,Male,Designer,Manufacturing,29,Onsite,Oceania
EMP2646,30,Prefer not to say,HR,Retail,1,Remote,Africa
EMP2647,42,Female,HR,Education,7,Hybrid,South America
EMP2648,52,Prefer not to say,HR,Education,6,Hybrid,Africa
EMP2649,45,Non-binary,HR,Education,26,Remote,Asia
EMP2650,50,Female,Software Engineer,Healthcare,16,Hybrid,Oceania
EMP2651,54,Non-binary,Sales,Finance,28,Hybrid,Europe
EMP2652,54,Female,Designer,Finance,24,Hybrid,South America
EMP2653,25,Prefer not to say,Sales,IT,30,Onsite,South America
EMP2654,54,Female,Sales,Consulting,11,Hybrid,Africa
EMP2655,29,Non-binary,Marketing,Retail,2,Onsite,Asia
EMP2656,37,Female,Designer,IT,1,Onsite,Asia
EMP2657,56,Non-binary,Software Engineer,IT,1,Hybrid,Oceania
EMP2658,33,Non-binary,HR,IT,6,Onsite,North America
EMP2659,22,Female,Data Scientist,Manufacturing,14,Onsite,North America
EMP2660,53,Female,Marketing,Consulting,18,Remote,Africa
EMP2661,53,Female,Designer,Retail,4,Remote,Europe
EMP2662,43,Female,Marketing,Consulting,18,Onsite,North America
EMP2663,53,Female,Project Manager,IT,14,Hybrid,Africa
EMP2664,34,Male,Project Manager,Retail,21,Onsite,Asia
EMP2665,40,Prefer not to say,Project Manager,Education,6,Onsite,Asia
EMP2666,33,Male,Designer,Healthcare,5,Remote,Asia
EMP2667,58,Male,Designer,Finance,32,Remote,Asia
EMP2668,35,Non-binary,Designer,IT,22,Remote,South America
EMP2669,27,Prefer not to say,Designer,Healthcare,25,Remote,North America
EMP2670,46,Female,Data Scientist,IT,30,Hybrid,Asia
EMP2671,42,Prefer not to say,Sales,IT,16,Remote,Oceania
EMP2672,36,Male,HR,Manufacturing,21,Remote,Europe
EMP2673,53,Female,Project Manager,Education,35,Hybrid,South America
EMP2674,25,Female,Data Scientist,Finance,28,Onsite,North America
EMP2675,32,Prefer not to say,Sales,IT,1,Hybrid,Europe
EMP2676,59,Non-binary,Marketing,Consulting,29,Hybrid,South America
EMP2677,26,Male,Sales,Retail,13,Remote,Europe
EMP2678,40,Non-binary,Marketing,Retail,13,Onsite,South America
EMP2679,38,Female,Software Engineer,Education,6,Onsite,Africa
EMP2680,23,Non-binary,Data Scientist,IT,27,Hybrid,North America
EMP2681,49,Prefer not to say,Sales,IT,7,Onsite,Asia
EMP2682,26,Male,Marketing,Retail,8,Remote,Asia
EMP2683,46,Non-binary,Data Scientist,IT,1,Hybrid,Africa
EMP2684,51,Male,Software Engineer,Consulting,4,Remote,North America
EMP2685,58,Female,Designer,Education,33,Hybrid,Africa
EMP2686,49,Non-binary,HR,Healthcare,33,Remote,Africa
EMP2687,51,Non-binary,Software Engineer,Consulting,5,Onsite,North America
EMP2688,43,Prefer not to say,Project Manager,Finance,1,Hybrid,South America
EMP2689,38,Female,Sales,IT,15,Onsite,Asia
EMP2690,58,Non-binary,Marketing,Retail,6,Onsite,Asia
EMP2691,43,Female,Data Scientist,Finance,29,Remote,North America
EMP2692,52,Male,Sales,Education,12,Remote,North America
EMP2693,35,Female,Software Engineer,Retail,16,Onsite,Oceania
EMP2694,52,Male,Project Manager,IT,19,Onsite,North America
EMP2695,23,Male,HR,IT,34,Remote,North America
EMP2696,36,Prefer not to say,HR,IT,27,Remote,Oceania
EMP2697,31,Female,Sales,Manufacturing,15,Onsite,Oceania
EMP2698,43,Male,Sales,Finance,18,Hybrid,Europe
EMP2699,54,Male,HR,Manufacturing,11,Hybrid,Africa
EMP2700,53,Female,Marketing,Consulting,18,Remote,North America
EMP2701,30,Non-binary,Software Engineer,IT,16,Remote,North America
EMP2702,51,Prefer not to say,Designer,Retail,29,Onsite,Asia
EMP2703,58,Male,Marketing,Healthcare,25,Onsite,North America
EMP2704,51,Male,Software Engineer,IT,21,Onsite,Africa
EMP2705,32,Non-binary,Software Engineer,Finance,8,Onsite,Europe
EMP2706,55,Non-binary,Marketing,Retail,2,Hybrid,Africa
EMP2707,36,Prefer not to say,HR,Education,33,Hybrid,Europe
EMP2708,31,Non-binary,Software Engineer,Education,27,Onsite,South America
EMP2709,27,Prefer not to say,Data Scientist,Healthcare,27,Hybrid,South America
EMP2710,31,Prefer not to say,Data Scientist,Manufacturing,29,Onsite,Europe
EMP2711,40,Female,Project Manager,Healthcare,12,Remote,North America
EMP2712,28,Prefer not to say,Marketing,IT,33,Onsite,Africa
EMP2713,58,Non-binary,Software Engineer,Manufacturing,24,Hybrid,Africa
EMP2714,53,Non-binary,Software Engineer,Manufacturing,6,Hybrid,Oceania
EMP2715,34,Female,Designer,Consulting,21,Hybrid,North America
EMP2716,47,Prefer not to say,Data Scientist,Education,15,Onsite,Oceania
EMP2717,41,Non-binary,Project Manager,IT,27,Onsite,North America
EMP2718,48,Female,Data Scientist,Finance,20,Onsite,North America
EMP2719,22,Prefer not to say,HR,Manufacturing,30,Remote,South America
EMP2720,30,Female,Sales,Manufacturing,34,Onsite,North America
EMP2721,42,Prefer not to say,Marketing,IT,24,Remote,Africa
EMP2722,34,Female,HR,Education,2,Hybrid,Asia
EMP2723,34,Prefer not to say,Project Manager,IT,10,Hybrid,Oceania
EMP2724,41,Male,HR,Manufacturing,24,Onsite,North America
EMP2725,41,Female,Sales,Consulting,11,Hybrid,Africa
EMP2726,27,Prefer not to say,Designer,Healthcare,17,Remote,South America
EMP2727,27,Non-binary,Designer,IT,24,Remote,Asia
EMP2728,22,Male,Sales,Retail,9,Hybrid,Europe
EMP2729,27,Male,HR,Retail,4,Onsite,South America
EMP2730,25,Non-binary,Data Scientist,Manufacturing,3,Hybrid,Africa
EMP2731,46,Prefer not to say,Software Engineer,Consulting,6,Hybrid,Asia
EMP2732,30,Non-binary,Project Manager,Finance,16,Hybrid,Asia
EMP2733,38,Non-binary,Project Manager,Retail,26,Hybrid,North America
EMP2734,41,Prefer not to say,Project Manager,Manufacturing,3,Hybrid,Oceania
EMP2735,46,Male,Marketing,Retail,20,Onsite,North America
EMP2736,58,Prefer not to say,Project Manager,Healthcare,31,Onsite,South America
EMP2737,57,Prefer not to say,Sales,Retail,17,Hybrid,Oceania
EMP2738,35,Non-binary,HR,Retail,28,Remote,Europe
EMP2739,30,Male,Data Scientist,Consulting,21,Remote,Oceania
EMP2740,42,Male,Sales,Healthcare,3,Hybrid,Europe
EMP2741,57,Male,Marketing,Finance,13,Remote,South America
EMP2742,40,Non-binary,Project Manager,Manufacturing,4,Onsite,Oceania
EMP2743,33,Male,Data Scientist,Finance,35,Hybrid,Oceania
EMP2744,31,Prefer not to say,Data Scientist,Healthcare,19,Onsite,Africa
EMP2745,54,Non-binary,Software Engineer,Manufacturing,27,Onsite,Africa
EMP2746,25,Female,Designer,Retail,35,Hybrid,Europe
EMP2747,46,Female,Marketing,IT,32,Onsite,South America
EMP2748,44,Prefer not to say,Marketing,Retail,30,Hybrid,Oceania
EMP2749,25,Prefer not to say,Project Manager,Retail,17,Remote,Oceania
EMP2750,29,Non-binary,Designer,Education,28,Hybrid,Africa
EMP2751,43,Female,HR,Education,4,Remote,North America
EMP2752,30,Male,Software Engineer,Consulting,34,Remote,Oceania
EMP2753,24,Non-binary,Data Scientist,Finance,13,Remote,North America
EMP2754,32,Non-binary,HR,Education,18,Remote,Oceania
EMP2755,32,Female,Designer,Consulting,10,Onsite,Europe
EMP2756,52,Female,Sales,Consulting,5,Onsite,North America
EMP2757,28,Prefer not to say,Project Manager,Education,30,Hybrid,South America
EMP2758,25,Female,Sales,Finance,35,Onsite,South America
EMP2759,45,Female,Marketing,Retail,3,Hybrid,Oceania
EMP2760,46,Female,Marketing,Manufacturing,22,Onsite,North America
EMP2761,58,Prefer not to say,Data Scientist,Finance,34,Onsite,Oceania
EMP2762,46,Prefer not to say,Software Engineer,Consulting,33,Remote,Oceania
EMP2763,32,Non-binary,Sales,IT,4,Hybrid,Africa
EMP2764,46,Non-binary,HR,Consulting,21,Remote,Africa
EMP2765,45,Male,Designer,Education,1,Onsite,Africa
EMP2766,33,Non-binary,Designer,Education,30,Hybrid,South America
EMP2767,47,Male,Data Scientist,Healthcare,28,Hybrid,South America
EMP2768,23,Non-binary,Software Engineer,Education,26,Remote,Oceania
EMP2769,55,Female,Designer,Manufacturing,34,Hybrid,North America
EMP2770,24,Female,Marketing,Finance,5,Remote,Africa
EMP2771,33,Female,Designer,Finance,24,Onsite,Asia
EMP2772,22,Male,Marketing,IT,27,Hybrid,North America
EMP2773,33,Prefer not to say,Data Scientist,Consulting,16,Hybrid,Asia
EMP2774,48,Non-binary,Sales,Education,13,Onsite,Asia
EMP2775,35,Female,Marketing,Education,25,Onsite,Africa
EMP2776,26,Prefer not to say,HR,Retail,24,Hybrid,Oceania
EMP2777,60,Prefer not to say,Project Manager,Retail,12,Remote,Europe
EMP2778,23,Male,Data Scientist,Consulting,19,Onsite,Oceania
EMP2779,45,Non-binary,Software Engineer,Healthcare,25,Onsite,Oceania
EMP2780,46,Male,Sales,Consulting,24,Onsite,Africa
EMP2781,24,Female,Designer,IT,31,Remote,South America
EMP2782,48,Non-binary,Designer,Education,2,Onsite,Asia
EMP2783,55,Female,Sales,Retail,31,Hybrid,Africa
EMP2784,36,Prefer not to say,HR,Retail,28,Onsite,Asia
EMP2785,39,Prefer not to say,Sales,Healthcare,4,Onsite,Africa
EMP2786,24,Female,Software Engineer,Finance,10,Hybrid,Oceania
EMP2787,48,Male,Sales,Manufacturing,26,Remote,Asia
EMP2788,52,Female,Data Scientist,Retail,17,Remote,Oceania
EMP2789,36,Non-binary,Marketing,Healthcare,33,Remote,Europe
EMP2790,57,Female,Sales,Healthcare,17,Hybrid,South America
EMP2791,27,Male,Marketing,Retail,16,Hybrid,Africa
EMP2792,31,Non-binary,Data Scientist,Education,31,Onsite,Oceania
EMP2793,49,Male,Marketing,Education,34,Onsite,Africa
EMP2794,60,Prefer not to say,Sales,Finance,2,Onsite,South America
EMP2795,52,Male,Software Engineer,Healthcare,4,Remote,Europe
EMP2796,27,Female,Data Scientist,Healthcare,35,Hybrid,South America
EMP2797,55,Male,Marketing,Healthcare,20,Onsite,Africa
EMP2798,33,Non-binary,Designer,IT,28,Onsite,South America
EMP2799,49,Prefer not to say,Project Manager,Finance,6,Hybrid,North America
EMP2800,32,Non-binary,HR,Healthcare,9,Onsite,Africa
EMP2801,23,Non-binary,HR,Consulting,32,Onsite,Oceania
EMP2802,35,Male,Sales,Healthcare,10,Remote,Europe
EMP2803,53,Non-binary,HR,Healthcare,19,Onsite,South America
EMP2804,37,Male,Marketing,Manufacturing,27,Remote,Asia
EMP2805,50,Non-binary,Sales,Consulting,23,Hybrid,Africa
EMP2806,50,Prefer not to say,Sales,Healthcare,13,Hybrid,Africa
EMP2807,50,Male,HR,Healthcare,18,Remote,Oceania
EMP2808,54,Female,Project Manager,Consulting,27,Remote,South America
EMP2809,47,Female,HR,Finance,26,Hybrid,Africa
EMP2810,30,Prefer not to say,Sales,Healthcare,29,Remote,Europe
EMP2811,22,Non-binary,Software Engineer,Manufacturing,14,Hybrid,Europe
EMP2812,31,Non-binary,Data Scientist,Manufacturing,22,Remote,Asia
EMP2813,33,Female,Designer,Retail,33,Remote,North America
EMP2814,22,Male,Marketing,IT,30,Remote,Oceania
EMP2815,38,Female,Project Manager,Finance,22,Remote,Oceania
EMP2816,38,Male,HR,Consulting,21,Onsite,Oceania
EMP2817,36,Female,HR,Retail,19,Hybrid,Asia
EMP2818,47,Male,Project Manager,Healthcare,7,Hybrid,Africa
EMP2819,37,Non-binary,Data Scientist,IT,26,Remote,Africa
EMP2820,38,Non-binary,Project Manager,Consulting,16,Onsite,Europe
EMP2821,39,Non-binary,Project Manager,Healthcare,3,Hybrid,Oceania
EMP2822,29,Male,Project Manager,Consulting,11,Onsite,Oceania
EMP2823,38,Prefer not to say,Data Scientist,Manufacturing,26,Hybrid,Europe
EMP2824,40,Non-binary,Data Scientist,Healthcare,3,Remote,Asia
EMP2825,31,Prefer not to say,Designer,Consulting,24,Onsite,South America
EMP2826,33,Non-binary,Sales,Education,11,Onsite,Africa
EMP2827,50,Male,Sales,Manufacturing,16,Remote,South America
EMP2828,59,Non-binary,Sales,Consulting,3,Remote,Oceania
EMP2829,42,Female,Designer,Education,21,Remote,Asia
EMP2830,29,Non-binary,Sales,Manufacturing,1,Onsite,South America
EMP2831,26,Female,Data Scientist,Consulting,7,Onsite,South America
EMP2832,47,Male,Sales,Consulting,34,Hybrid,Asia
EMP2833,40,Female,Data Scientist,Manufacturing,12,Onsite,Africa
EMP2834,57,Female,HR,Education,12,Onsite,North America
EMP2835,56,Prefer not to say,HR,IT,9,Remote,Asia
EMP2836,28,Prefer not to say,Data Scientist,IT,19,Remote,Oceania
EMP2837,52,Female,HR,Healthcare,33,Onsite,South America
EMP2838,40,Male,Project Manager,Healthcare,9,Hybrid,Europe
EMP2839,46,Male,Project Manager,Healthcare,26,Remote,Asia
EMP2840,53,Non-binary,Software Engineer,Consulting,6,Hybrid,Africa
EMP2841,39,Male,Software Engineer,Finance,13,Onsite,South America
EMP2842,51,Male,Software Engineer,Education,4,Onsite,North America
EMP2843,48,Female,Project Manager,Healthcare,33,Onsite,Asia
EMP2844,47,Male,Sales,Finance,30,Remote,North America
EMP2845,25,Non-binary,HR,IT,3,Onsite,South America
EMP2846,34,Non-binary,Project Manager,Consulting,21,Remote,Africa
EMP2847,32,Female,Marketing,Education,24,Onsite,Oceania
EMP2848,22,Non-binary,Sales,IT,24,Onsite,Africa
EMP2849,47,Female,Project Manager,Finance,30,Hybrid,South America
EMP2850,52,Female,Designer,Retail,17,Hybrid,South America
EMP2851,55,Male,Marketing,Retail,30,Remote,South America
EMP2852,60,Male,Project Manager,Healthcare,21,Onsite,Asia
EMP2853,52,Female,Designer,IT,29,Onsite,Europe
EMP2854,33,Prefer not to say,Marketing,Finance,29,Remote,South America
EMP2855,30,Male,Designer,Retail,1,Remote,North America
EMP2856,50,Non-binary,Marketing,Healthcare,1,Hybrid,Asia
EMP2857,28,Male,Marketing,Education,12,Onsite,Europe
EMP2858,32,Male,Data Scientist,IT,7,Onsite,Europe
EMP2859,31,Male,Software Engineer,Finance,28,Hybrid,Asia
EMP2860,60,Female,Software Engineer,IT,27,Onsite,Europe
EMP2861,23,Female,Sales,Manufacturing,11,Onsite,Asia
EMP2862,24,Prefer not to say,Project Manager,Manufacturing,11,Remote,North America
EMP2863,44,Male,Software Engineer,Consulting,34,Hybrid,Asia
EMP2864,49,Non-binary,Sales,Finance,32,Remote,Oceania
EMP2865,28,Male,Project Manager,Education,16,Remote,South America
EMP2866,22,Female,Marketing,Consulting,3,Remote,Oceania
EMP2867,48,Non-binary,Software Engineer,Manufacturing,16,Remote,North America
EMP2868,56,Male,HR,IT,11,Hybrid,South America
EMP2869,54,Male,Sales,Consulting,8,Onsite,Oceania
EMP2870,49,Female,Data Scientist,Consulting,3,Remote,North America
EMP2871,27,Prefer not to say,Marketing,Retail,26,Onsite,North America
EMP2872,31,Male,Designer,Finance,6,Remote,South America
EMP2873,26,Male,Data Scientist,Retail,20,Onsite,Asia
EMP2874,33,Non-binary,Sales,Finance,17,Hybrid,Oceania
EMP2875,30,Prefer not to say,Software Engineer,Retail,13,Onsite,Oceania
EMP2876,39,Female,Data Scientist,Education,18,Onsite,Asia
EMP2877,42,Female,Data Scientist,Consulting,17,Onsite,South America
EMP2878,27,Male,Project Manager,Healthcare,5,Onsite,South America
EMP2879,24,Prefer not to say,Designer,Education,33,Remote,Asia
EMP2880,42,Non-binary,Data Scientist,Manufacturing,14,Onsite,Europe
EMP2881,46,Male,Designer,IT,24,Onsite,South America
EMP2882,57,Male,Data Scientist,Retail,11,Remote,Africa
EMP2883,50,Female,Data Scientist,Retail,23,Onsite,Asia
EMP2884,31,Male,Designer,Healthcare,15,Onsite,South America
EMP2885,56,Male,Software Engineer,Healthcare,15,Hybrid,North America
EMP2886,31,Female,Project Manager,Finance,15,Onsite,South America
EMP2887,27,Non-binary,Software Engineer,Healthcare,15,Onsite,Africa
EMP2888,51,Prefer not to say,Project Manager,Manufacturing,25,Remote,Asia
EMP2889,50,Non-binary,HR,Retail,28,Remote,South America
EMP2890,47,Female,Sales,Consulting,10,Remote,Europe
EMP2891,28,Prefer not to say,HR,Consulting,6,Hybrid,Europe
EMP2892,25,Female,Designer,Consulting,20,Remote,North America
EMP2893,35,Female,Software Engineer,Healthcare,12,Onsite,South America
EMP2894,26,Female,Project Manager,Consulting,15,Remote,Europe
EMP2895,31,Female,HR,Retail,6,Hybrid,North America
EMP2896,56,Prefer not to say,Marketing,Finance,21,Remote,South America
EMP2897,45,Non-binary,Data Scientist,Education,9,Hybrid,Asia
EMP2898,41,Female,Data Scientist,Finance,30,Hybrid,Asia
EMP2899,30,Male,Project Manager,IT,25,Remote,North America
EMP2900,23,Prefer not to say,Project Manager,Finance,35,Remote,Oceania
EMP2901,34,Female,HR,Consulting,23,Hybrid,Asia
EMP2902,25,Male,Data Scientist,Retail,17,Remote,North America
EMP2903,49,Female,Sales,IT,35,Hybrid,Asia
EMP2904,33,Female,Software Engineer,Finance,26,Onsite,Europe
EMP2905,59,Male,Data Scientist,Education,6,Hybrid,South America
EMP2906,48,Male,HR,Retail,2,Onsite,North America
EMP2907,54,Male,Data Scientist,Retail,7,Remote,Africa
EMP2908,54,Female,Project Manager,Manufacturing,29,Hybrid,Africa
EMP2909,27,Prefer not to say,Marketing,IT,4,Remote,South America
EMP2910,51,Male,Data Scientist,Finance,2,Hybrid,Asia
EMP2911,44,Female,Project Manager,IT,6,Remote,Oceania
EMP2912,28,Prefer not to say,Software Engineer,Retail,24,Hybrid,Oceania
EMP2913,34,Prefer not to say,Project Manager,Manufacturing,28,Hybrid,Oceania
EMP2914,53,Non-binary,Designer,Education,26,Onsite,North America
EMP2915,41,Prefer not to say,Data Scientist,Retail,30,Hybrid,North America
EMP2916,54,Prefer not to say,Project Manager,Finance,1,Remote,Asia
EMP2917,35,Prefer not to say,HR,IT,17,Remote,South America
EMP2918,60,Prefer not to say,Project Manager,IT,10,Remote,South America
EMP2919,54,Male,Data Scientist,Healthcare,22,Hybrid,South America
EMP2920,29,Male,Designer,Consulting,23,Remote,South America
EMP2921,34,Male,Designer,Consulting,7,Hybrid,South America
EMP2922,52,Female,HR,Retail,7,Remote,Asia
EMP2923,25,Prefer not to say,Software Engineer,Retail,5,Remote,Africa
EMP2924,58,Female,Sales,Retail,33,Remote,Africa
EMP2925,22,Female,Software Engineer,Consulting,25,Onsite,Oceania
EMP2926,48,Prefer not to say,Data Scientist,Education,22,Remote,Oceania
EMP2927,31,Prefer not to say,Marketing,Manufacturing,31,Onsite,Oceania
EMP2928,33,Male,Project Manager,Finance,3,Remote,Africa
EMP2929,41,Non-binary,Data Scientist,Retail,26,Onsite,Asia
EMP2930,26,Male,Designer,Retail,17,Onsite,Oceania
EMP2931,40,Female,Designer,Finance,12,Remote,North America
EMP2932,38,Non-binary,Software Engineer,Education,11,Onsite,Asia
EMP2933,43,Female,Data Scientist,Retail,32,Hybrid,Oceania
EMP2934,32,Prefer not to say,HR,IT,28,Remote,Africa
EMP2935,23,Female,HR,IT,27,Onsite,North America
EMP2936,29,Male,Project Manager,Healthcare,6,Remote,South America
EMP2937,36,Non-binary,Marketing,Consulting,9,Hybrid,South America
EMP2938,31,Prefer not to say,HR,IT,27,Remote,South America
EMP2939,56,Prefer not to say,Data Scientist,Education,29,Onsite,Oceania
EMP2940,24,Female,Sales,IT,23,Onsite,South America
EMP2941,39,Prefer not to say,Project Manager,Manufacturing,3,Onsite,Oceania
EMP2942,49,Male,Data Scientist,Consulting,25,Remote,Oceania
EMP2943,29,Female,Designer,Healthcare,30,Remote,North America
EMP2944,58,Male,Data Scientist,Education,19,Remote,North America
EMP2945,54,Male,Project Manager,IT,12,Remote,Europe
EMP2946,25,Female,Data Scientist,Retail,19,Remote,Oceania
EMP2947,35,Male,Sales,Consulting,34,Onsite,Asia
EMP2948,37,Non-binary,Project Manager,Healthcare,15,Hybrid,Africa
EMP2949,36,Prefer not to say,Designer,Finance,4,Remote,North America
EMP2950,60,Non-binary,Marketing,Retail,6,Remote,North America
EMP2951,53,Prefer not to say,Designer,Education,35,Remote,South America
EMP2952,37,Female,Software Engineer,Finance,30,Remote,Europe
EMP2953,58,Female,Marketing,Retail,5,Onsite,South America
EMP2954,45,Non-binary,Project Manager,IT,6,Remote,North America
EMP2955,37,Female,Marketing,IT,25,Remote,Oceania
EMP2956,22,Male,Marketing,Consulting,3,Remote,Europe
EMP2957,54,Male,HR,IT,27,Onsite,Africa
EMP2958,48,Prefer not to say,Project Manager,IT,17,Remote,Africa
EMP2959,41,Non-binary,Data Scientist,Healthcare,16,Onsite,Oceania
EMP2960,30,Non-binary,Designer,Finance,8,Hybrid,North America
EMP2961,37,Female,HR,Consulting,2,Hybrid,Africa
EMP2962,45,Male,Project Manager,Education,29,Remote,Europe
EMP2963,58,Prefer not to say,Marketing,Education,10,Hybrid,Africa
EMP2964,29,Prefer not to say,Software Engineer,IT,14,Onsite,Africa
